356.476635;222.112656;134.363979
356.064949;222.071882;133.993067
355.735566;222.035453;133.700113
355.327504;221.995006;133.332499
355.000831;221.958925;133.041906
354.596417;221.918802;132.677614
354.272452;221.883067;132.389385
353.871709;221.843266;132.028444
353.550456;221.807872;131.742584
353.153407;221.768389;131.385018
352.834868;221.733335;131.101533
352.441531;221.694168;130.747363
352.125707;221.659450;130.466257
351.736095;221.620596;130.115499
351.422984;221.586211;129.836773
351.037103;221.547669;129.489434
350.726696;221.513614;129.213082
350.344542;221.475381;128.869162
350.036828;221.441654;128.595174
349.658391;221.403726;128.254664
349.353349;221.370324;127.983025
348.978610;221.332701;127.645910
348.676217;221.299621;127.376597
348.305152;221.262299;127.042853
348.005377;221.229538;126.775839
347.637952;221.192516;126.445436
347.340761;221.160072;126.180689
346.976938;221.123347;125.853591
346.682292;221.091217;125.591075
346.322029;221.054787;125.267242
346.029886;221.022968;125.006918
345.673136;220.986832;124.686303
345.383449;220.955322;124.428128
345.030162;220.919477;124.110685
344.742885;220.888272;123.854613
344.393008;220.852717;123.540290
344.108092;220.821816;123.286276
343.761570;220.786548;122.975021
343.478964;220.755947;122.723017
343.135741;220.720966;122.414775
342.855395;220.690663;122.164732
342.515416;220.655966;121.859450
342.237278;220.625959;121.611320
341.900486;220.591544;121.308942
341.624505;220.561830;121.062675
341.290842;220.527696;120.763146
341.016968;220.498273;120.518695
340.686379;220.464418;120.221961
340.414560;220.435284;119.979277
340.086990;220.401707;119.685283
339.817178;220.372859;119.444319
339.492571;220.339558;119.153012
339.224716;220.310994;118.913722
338.903018;220.277969;118.625050
338.637073;220.249686;118.387387
338.318232;220.216935;118.101298
338.054150;220.188932;117.865218
337.738114;220.156453;117.581661
337.475849;220.128729;117.347120
337.162566;220.096521;117.066046
336.902074;220.069072;116.833002
336.591496;220.037135;116.554361
336.332732;220.009960;116.322772
336.024809;219.978292;116.046517
335.767732;219.951390;115.816342
335.462416;219.919990;115.542427
335.206984;219.893358;115.313626
334.904229;219.862225;115.042004
334.650401;219.835863;114.814538
334.350162;219.804996;114.545165
334.097898;219.778902;114.318997
333.800129;219.748301;114.051828
333.549392;219.722472;113.826920
333.254048;219.692136;113.561912
333.004800;219.666572;113.338227
332.711839;219.636501;113.075338
332.464041;219.611200;112.852841
332.173420;219.581393;112.592027
331.927038;219.556355;112.370683
331.638714;219.526811;112.111903
331.393711;219.502034;111.891676
331.107643;219.472753;111.634890
330.863983;219.448237;111.415746
330.580130;219.419219;111.160911
330.337779;219.394962;110.942817
330.056100;219.366207;110.689893
329.815023;219.342209;110.472815
329.535477;219.313716;110.221760
329.295640;219.289976;110.005664
329.018186;219.261747;109.756438
328.779555;219.238265;109.541290
328.504152;219.210299;109.293853
328.266692;219.187074;109.079618
327.993299;219.159372;108.833928
327.756977;219.136404;108.620573
327.485554;219.108966;108.376587
327.250334;219.086256;108.164078
326.980838;219.059083;107.921755
326.746686;219.036631;107.710055
326.479075;219.009724;107.469352
326.245955;218.987530;107.258425
325.980186;218.960889;107.019297
325.748061;218.938954;106.809107
325.484091;218.912583;106.571509
325.252923;218.890907;106.362016
324.990707;218.864806;106.125901
324.760458;218.843392;105.917066
324.499949;218.817563;105.682386
324.270578;218.796412;105.474166
324.011728;218.770858;105.240870
323.783192;218.749972;105.033221
323.525951;218.724695;104.801256
323.298207;218.704076;104.594131
323.042522;218.679081;104.363442
322.815523;218.658732;104.156790
322.561339;218.634021;103.927318
322.335034;218.613947;103.721087
322.082293;218.589525;103.492768
321.856628;218.569729;103.286899
321.605267;218.545601;103.059666
321.380185;218.526089;102.854096
321.130138;218.502261;102.627877
320.905575;218.483038;102.422537
320.656770;218.459517;102.197253
320.432658;218.440590;101.992068
320.185017;218.417385;101.767632
319.961280;218.398762;101.562518
319.714718;218.375881;101.338836
319.491274;218.357572;101.133702
319.245697;218.335027;100.910670
319.022454;218.317043;100.705411
318.777759;218.294846;100.482913
318.554614;218.277200;100.277414
318.310687;218.255365;100.055323
318.087526;218.238073;99.849454
317.844241;218.216617;99.627624
317.620934;218.199696;99.421238
317.378149;218.178640;99.199509
317.154553;218.162111;98.992441
316.912108;218.141478;98.770630
316.688060;218.125366;98.562694
316.445780;218.105182;98.340597
316.221097;218.089515;98.131581
315.978782;218.069813;97.908969
315.753260;218.054625;97.698635
315.510690;218.035439;97.475251
315.284102;218.020768;97.263334
315.041034;218.002143;97.038891
314.813131;217.988033;96.825097
314.569300;217.970016;96.599285
314.339813;217.956519;96.383294
314.094940;217.939165;96.155775
313.863588;217.926339;95.937250
313.617386;217.909709;95.707678
313.383894;217.897617;95.486276
313.136090;217.881779;95.254311
312.900207;217.870491;95.029716
312.650577;217.855516;94.795061
312.412121;217.845103;94.567018
312.160532;217.831062;94.329470
311.919450;217.821591;94.097860
311.665935;217.808546;93.857389
311.422382;217.800073;93.622308
311.167231;217.788072;93.379159
310.921668;217.780626;93.141042
310.665532;217.769680;92.895853
310.418834;217.763250;92.655584
310.162817;217.753318;92.409499
309.916339;217.747829;92.168511
309.662034;217.738797;91.923237
309.417600;217.734089;91.683511
309.167012;217.725753;91.441259
308.926764;217.721574;91.205190
308.682079;217.713636;90.968444
308.448173;217.709645;90.738528
308.211397;217.701729;90.509668
307.985604;217.697528;90.288076
307.758174;217.689228;90.068945
307.541545;217.684415;89.857130
307.324070;217.675350;89.648720
307.116791;217.669578;89.447212
306.909042;217.659454;89.249588
306.710544;217.652487;89.058057
306.511665;217.641130;88.870534
306.320904;217.632861;88.688043
306.129716;217.620227;88.509489
305.945478;217.610666;88.334812
305.760762;217.596818;88.163944
305.581889;217.586067;87.995821
305.402551;217.571138;87.831413
305.228061;217.559352;87.668709
305.053206;217.543508;87.509698
304.882321;217.530858;87.351462
304.711252;217.514274;87.196977
304.543381;217.500930;87.042451
304.375570;217.483767;86.891803
304.210276;217.469879;86.740397
304.045327;217.452278;86.593049
303.882286;217.437973;86.444313
303.719901;217.420051;86.299851
303.558877;217.405434;86.153443
303.398831;217.387286;86.011545
303.239649;217.372441;85.867208
303.081768;217.354141;85.727627
302.924300;217.339133;85.585166
302.768448;217.320741;85.447708
302.612600;217.305621;85.306979
302.458671;217.287181;85.171490
302.304373;217.271989;85.032384
302.152280;217.253537;84.898743
301.999483;217.238303;84.761180
301.849157;217.219867;84.629290
301.697825;217.204613;84.493212
301.549208;217.186215;84.362993
301.399317;217.170959;84.228358
301.252360;217.152616;84.099745
301.103895;217.137373;83.966523
300.958558;217.119097;83.839461
300.811510;217.103876;83.707634
300.667756;217.085679;83.582077
300.522121;217.070490;83.451631
300.379920;217.052379;83.327540
300.235697;217.037228;83.198469
300.095020;217.019212;83.075809
299.952210;217.004102;82.948108
299.813034;216.986186;82.826848
299.671639;216.971123;82.700516
299.533940;216.953311;82.580628
299.393960;216.938297;82.455663
299.257715;216.920594;82.337121
299.119151;216.905631;82.213520
298.984339;216.888040;82.096298
298.847188;216.873130;81.974058
298.713785;216.855654;81.858131
298.578041;216.840797;81.737244
298.446023;216.823439;81.622585
298.311677;216.808636;81.503041
298.181019;216.791397;81.389621
298.048055;216.776649;81.271405
297.918728;216.759532;81.159196
297.787125;216.744839;81.042287
297.659098;216.727844;80.931254
297.528831;216.713206;80.815625
297.402068;216.696336;80.705733
297.273104;216.681752;80.591352
297.147567;216.665006;80.482560
297.019865;216.650477;80.369388
296.895511;216.633857;80.261653
296.769026;216.619382;80.149644
296.645807;216.602888;80.042918
296.520488;216.588467;79.932021
296.398351;216.572099;79.826252
296.274141;216.557732;79.716409
296.153031;216.541490;79.611541
296.029868;216.527176;79.502692
295.909727;216.511059;79.398667
295.787545;216.496799;79.290746
295.668311;216.480807;79.187504
295.547042;216.466600;79.080442
295.428652;216.450731;78.977921
295.308228;216.436578;78.871650
295.190621;216.420831;78.769789
295.070971;216.406733;78.664238
294.954085;216.391106;78.562978
294.835143;216.377063;78.458080
294.718918;216.361555;78.357363
294.600621;216.347567;78.253054
294.485002;216.332175;78.152827
294.367288;216.318243;78.049045
294.252225;216.302966;77.949259
294.135042;216.289092;77.845950
294.020489;216.273926;77.746563
293.903788;216.260111;77.643677
293.789709;216.245054;77.544654
293.673448;216.231299;77.442149
293.559810;216.216348;77.343462
293.443958;216.202656;77.241302
293.330737;216.187808;77.142929
293.215266;216.174179;77.041087
293.102446;216.159432;76.943015
292.987338;216.145867;76.841470
292.874909;216.131218;76.743691
292.760151;216.117721;76.642430
292.648109;216.103166;76.544943
292.533696;216.089737;76.443958
292.422043;216.075275;76.346768
292.307974;216.061917;76.246058
292.196718;216.047544;76.149174
292.082998;216.034257;76.048740
291.972148;216.019972;75.952176
291.858784;216.006758;75.852026
291.748355;215.992558;75.755797
291.635359;215.979419;75.655940
291.525365;215.965301;75.560065
291.412750;215.952238;75.460512
291.303210;215.938200;75.365010
291.190990;215.925215;75.265774
291.081920;215.911255;75.170665
290.970110;215.898349;75.071760
290.861529;215.884465;74.977064
290.750142;215.871640;74.878503
290.642067;215.857829;74.784238
290.531119;215.845085;74.686034
290.423565;215.831347;74.592219
290.313069;215.818684;74.494385
290.206051;215.805017;74.401034
290.096018;215.792437;74.303581
289.989549;215.778839;74.210710
289.879991;215.766343;74.113648
289.774082;215.752813;74.021270
289.665008;215.740400;73.924607
289.559669;215.726936;73.832732
289.451085;215.714608;73.736476
289.346323;215.701210;73.645113
289.238236;215.688966;73.549270
289.134057;215.675632;73.458425
289.026472;215.663473;73.362999
288.922881;215.650202;73.272679
288.815800;215.638128;73.177672
288.712798;215.624919;73.087879
288.606224;215.612930;72.993294
288.503813;215.599782;72.904031
288.397746;215.587878;72.809868
288.295926;215.574790;72.721135
288.190365;215.562971;72.627394
288.089134;215.549943;72.539191
287.984078;215.538208;72.445871
287.883434;215.525239;72.358196
287.778881;215.513587;72.265294
287.678821;215.500677;72.178145
287.574768;215.489109;72.085659
287.475288;215.476256;71.999032
287.371731;215.464772;71.906959
287.272826;215.451976;71.820850
287.169761;215.440575;71.729186
287.071426;215.427835;71.643591
286.968849;215.416516;71.552333
286.871079;215.403833;71.467246
286.768985;215.392595;71.376390
286.671773;215.379967;71.291806
286.570158;215.368811;71.201347
286.473499;215.356238;71.117261
286.372357;215.345162;71.027195
286.276244;215.332643;70.943600
286.175571;215.321648;70.853923
286.079997;215.309183;70.770814
285.979788;215.298267;70.681521
285.884748;215.285856;70.598892
285.784997;215.275018;70.509978
285.690484;215.262660;70.427823
285.591186;215.251901;70.339285
285.497193;215.239595;70.257598
285.398344;215.228913;70.169431
285.304866;215.216660;70.088206
285.206461;215.206055;70.000406
285.113490;215.193854;69.919637
285.015525;215.183324;69.832201
284.923056;215.171175;69.751881
284.825525;215.160720;69.664805
284.733551;215.148622;69.584929
284.636451;215.138241;69.498209
284.544967;215.126195;69.418772
284.448293;215.115888;69.332405
284.357293;215.103891;69.253401
284.261041;215.093657;69.167383
284.170519;215.081711;69.088808
284.074685;215.071549;69.003136
283.984636;215.059653;68.924983
283.889217;215.049563;68.839654
283.799635;215.037716;68.761919
283.704627;215.027696;68.676931
283.615507;215.015899;68.599608
283.520906;215.005949;68.514958
283.432244;214.994200;68.438044
283.338047;214.984320;68.353728
283.249837;214.972620;68.277217
283.156041;214.962807;68.193234
283.068278;214.951156;68.117122
282.974880;214.941411;68.033469
282.887560;214.929807;67.957753
282.794557;214.920130;67.874428
282.707675;214.908573;67.799102
282.615064;214.898962;67.716102
282.528616;214.887453;67.641163
282.436395;214.877907;67.558488
282.350376;214.866445;67.483930
282.258541;214.856964;67.401577
282.172948;214.845549;67.327399
282.081498;214.836132;67.245366
281.996325;214.824763;67.171562
281.905257;214.815410;67.089847
281.820501;214.804087;67.016415
281.729813;214.794796;66.935017
281.645470;214.783519;66.861952
281.555159;214.774290;66.780869
281.471226;214.763058;66.708168
281.381290;214.753892;66.627399
281.297763;214.742704;66.555058
281.208200;214.733598;66.474601
281.125074;214.722456;66.402618
281.035882;214.713410;66.322472
280.953154;214.702312;66.250842
280.864331;214.693326;66.171005
280.781999;214.682272;66.099727
280.693542;214.673345;66.020198
280.611601;214.662334;65.949267
280.523510;214.653466;65.870044
280.441956;214.642498;65.799457
280.354228;214.633687;65.720540
280.273058;214.622763;65.650295
280.185692;214.614010;65.571682
280.104903;214.603128;65.501775
280.017896;214.594431;65.423465
279.937485;214.583592;65.353893
279.850835;214.574951;65.275884
279.770799;214.564155;65.206644
279.684505;214.555569;65.128936
279.604840;214.544814;65.060026
279.518900;214.536283;64.982617
279.439603;214.525570;64.914033
279.354016;214.517093;64.836923
279.275084;214.506421;64.768663
279.189847;214.497999;64.691849
279.111277;214.487368;64.623909
279.026389;214.478998;64.547391
278.948178;214.468408;64.479770
278.863637;214.460091;64.403546
278.785781;214.449541;64.336241
278.701587;214.441276;64.260310
278.624083;214.430766;64.193317
278.540233;214.422553;64.117679
278.463079;214.412083;64.050996
278.379570;214.403921;63.975649
278.302763;214.393491;63.909273
278.219595;214.385380;63.834216
278.143132;214.374988;63.768144
278.060303;214.366927;63.693376
277.984180;214.356575;63.627606
277.901689;214.348564;63.553125
277.825904;214.338250;63.487655
277.743749;214.330288;63.413461
277.668299;214.320012;63.348286
277.586477;214.312100;63.274378
277.511359;214.301862;63.209498
277.429871;214.293998;63.135873
277.355082;214.283798;63.071284
277.273924;214.275981;62.997943
277.199462;214.265819;62.933643
277.118633;214.258050;62.860583
277.044494;214.247925;62.796569
276.963993;214.240203;62.723790
276.890175;214.230115;62.660060
276.810000;214.222440;62.587560
276.736500;214.212389;62.524111
276.656650;214.204760;62.451890
276.583465;214.194746;62.388720
276.503938;214.187162;62.316776
276.431065;214.177184;62.253881
276.351859;214.169646;62.182213
276.279296;214.159704;62.119592
276.200410;214.152211;62.048199
276.128154;214.142305;61.985849
276.049585;214.134856;61.914729
275.977634;214.124986;61.852648
275.899382;214.117581;61.781800
275.827732;214.107747;61.719985
275.749794;214.100386;61.649408
275.678444;214.090586;61.587858
275.600819;214.083269;61.517550
275.529765;214.073504;61.456261
275.452452;214.066230;61.386222
275.381692;214.056500;61.325192
275.304688;214.049268;61.255420
275.234219;214.039573;61.194646
275.157523;214.032383;61.125140
275.087343;214.022723;61.064621
275.010954;214.015574;60.995379
274.941060;214.005948;60.935112
274.864975;213.998841;60.866134
274.795365;213.989250;60.806115
274.719583;213.982184;60.737399
274.650254;213.972626;60.677628
274.574773;213.965600;60.609173
274.505723;213.956076;60.549647
274.430542;213.949091;60.481451
274.361767;213.939601;60.422167
274.286884;213.932656;60.354229
274.218384;213.923199;60.295185
274.143797;213.916293;60.227504
274.075567;213.906869;60.168698
274.001275;213.900003;60.101272
273.933314;213.890612;60.042702
273.859315;213.883785;59.975530
273.791620;213.874427;59.917193
273.717912;213.867638;59.850273
273.650481;213.858314;59.792167
273.577062;213.851563;59.725499
273.509893;213.842271;59.667622
273.436761;213.835558;59.601204
273.369852;213.826298;59.543553
273.297006;213.819622;59.477384
273.230353;213.810396;59.419957
273.157792;213.803757;59.354035
